date_of_extract,organisation_number,registered_charity_number,linked_charity_number,charity_name,charity_type,charity_registration_status,date_of_registration,date_of_removal,charity_reporting_status,latest_acc_fin_period_start_date,latest_acc_fin_period_end_date,latest_income,latest_expenditure,charity_contact_address1,charity_contact_address2,charity_contact_address3,charity_contact_address4,charity_contact_address5,charity_contact_postcode,charity_contact_phone,charity_contact_email,charity_contact_web,charity_company_registration_number,charity_insolvent,charity_in_administration,charity_previously_excepted,charity_is_cdf_or_cif,charity_is_cio,cio_is_dissolved,date_cio_dissolution_notice,charity_activities,charity_gift_aid,charity_has_land
2026-04-24,5049877,1164598,0,GILLINGHAM GYMNASIUM ASSOCIATION LTD,Charitable company,Registered,2015-11-30,,Submission Received,2023-09-01,2024-08-31,127751.0,151903.0,Gillingham Gymnastics Club,86 Hopewell Drive,CHATHAM,,,ME5 7NL,01634843431,modchanel.ggc@gmail.com,gillinghamgymnastics.co.uk,09734576,false,false,false,,false,false,,"We run gymnastics classes for beginners to elite from walking to adults, we also have a disabilities section who regularly compete, our services are highly needed in our area, with many children adults and disabilities making use of them from a day to day basis, we make the impossible possible and dreams come true!",false,true
2026-04-24,5050743,1163885,0,MAGIC (UK) LIMITED,Charitable company,Registered,2015-10-08,,Submission Received,2023-05-01,2024-04-30,2944835.0,2874562.0,MAGIC (UK) LTD,BRADBURY HOUSE,VIEW ROAD,CLIFFE WOODS,ROCHESTER,ME3 8UJ ,01634570706,schoolcontact@cityofrochesterschool.org,www.cityofrochesterschool.org,08045437,false,false,false,,false,false,,"City of Rochester School ( Magic UK Ltd) is a non profit making charity, offering high quality educational provision for neurodivergent young people from 5 to 18 years old in the Kent and Medway Towns. Our young people are able to flourish and thrive in a supported environment preparing them well for life long learning. We build their confidence and resilience  that enables success.",true,true
2026-04-24,5051445,1161834,0,PARKWOOD PRE-SCHOOL CIO,CIO,Registered,2015-05-26,,Submission Received,2024-04-01,2025-03-31,252833.0,220669.0,Parkwood Pre-school CIO,Deanwood Drive,GILLINGHAM,,,ME8 9LP ,01634231425,office@parkwoodpreschool.org.uk,www.parkwoodpreschool.org.uk,,false,false,false,,true,false,,Parkwood Pre-school CIO is open for children from the age of 2 years to 5 years. We have been an OFSTED rated Outstanding Pre-school since 2009.,false,true
2026-04-24,5055966,1160511,0,ABBEY COURT SCHOOL TRUST,CIO,Registered,2015-02-16,,Submission Received,2024-09-01,2025-08-31,16846.0,17432.0,ABBEY COURT SCHOOL,REDE COURT ROAD,STROOD,ROCHESTER,KENT,ME2 3SP,01634338220,office@abbeycourt.medway.sch.uk,www.abbeycourt.medway.sch.uk,,false,false,false,,true,false,,"1. Additional facilities and equipment for the new school buildings and site where these cannot be funded by the Local Authority (to include; landscaping, provision of wheelchair access and top up equipment and facilities);2. Curriculum enrichment3. Additional therapeutic support;4. Funding for sibling and parent workshops;5. Individual communication aids.",true,false
2026-04-24,5057030,1162977,0,COLOSSIANS FAMILY NETWORK,CIO,Registered,2015-08-04,,Submission Received,2023-08-01,2024-07-31,7360.0,5627.0,Rubens House,Merryboys Road,Cliffe Woods,ROCHESTER,Kent,ME3 7TP,7890070855,info@colossiansfamilynetwork.org,www.colossiansfamilynetwork.org,,false,false,false,,true,false,,"Colossians Family Network organises and delivers marriage & parenting workshops, relationship awareness programmes for young adults; provides Information, Advice & Guidance services on Marriage and Parenting; signpost couples to other forms of help; provides Christian counselling services including a safe neutral place for couples to talk to each other with a view to reconciliation or agreement.",false,false
2026-04-24,5057468,1162998,0,BRADFIELDS PTFA,Other,Registered,2015-08-04,,Submission Received,2024-09-01,2025-08-31,5238.0,8736.0,Bradfields School,Churchill Avenue,Chatham,,,ME5 0LB,01634683990,lesley.harris@fortistrust.co.uk,,,false,false,false,,false,false,,"Bradfields PTFA raised money for Bradfields Special Needs Academy, which is an education provision for young people aged between four and nineteen years, all of whom have complex learning needs.  The aim of the PTFA is to raise money to provide new experiences and opportunities for the students as well as to link with parents and carers.",false,false
2026-04-24,5059547,1161737,0,CLIFFE WOODS COMMUNITY ASSOCIATION,CIO,Registered,2015-05-19,,Submission Received,2024-04-01,2025-03-31,60942.0,47665.0,Parkside,Cliffe Woods,Rochester,,,ME3 8HX,01474824367,cliffewoodshall@hotmail.co.uk,cliffewoodsca.com,,false,false,false,,true,false,,Community centrehires hall to local groups & clubs Organises events for local people,false,true
2026-04-24,5060942,1162557,0,MAIDSTONE EDUCATION AND CULTURAL CENTRE,CIO,Registered,2015-07-07,,Submission Received Late,2024-04-01,2025-03-31,28296.0,29554.0,346 High Street,CHATHAM,Kent,,,ME4 4NR,01622727077,MECCAIDUK@GMAIL.COM,,,false,false,false,,true,false,,"MAIDSTONE EDUCATION AND CULTURAL CENTRE PROVIDE A BRIDGE FOR OUR LOCAL COMMUNITY TO INTEGRATE THEM INTO THE BRITISH SOCIETY. IT IS AN AFTER SCHOOL CLUBS AND PROVIDE FREE INTERNET AND COMPUTER ACCESS, ALSO PLAY GROUND FOR OUR CHILDREN.",false,false
2026-04-24,5066736,1170078,0,THE HOUSE OF HOPE,Charitable company,Registered,2016-11-08,,Submission Received,2024-06-01,2025-05-31,0.0,0.0,C/O RCCG (VFP),DOCK ROAD,CHATHAM,KENT,,ME4 4TX ,07448595312,,,08518943,false,false,false,,false,false,,"Resource for young people living in the Medway area by providing advice, assistance and organising programmes of physical, educational and other activities as a means of :- Helping young people develop skills, capacities and capabilities as independent and responsible individuals; Advancing education; Relieving unemployment; Providing recreational and leisure time activities",false,false
2026-04-24,5067882,1164493,0,AVENUE TENNIS,CIO,Registered,2015-11-20,,Submission Received,2024-05-01,2025-04-30,680566.0,723418.0,JAD Associates Ltd,4 Bloors Lane,Rainham,GILLINGHAM,Kent,ME8 7EG,07834868001,glen.jarvis@mems.com,www.avenuetennis.co.uk,,false,false,false,,true,false,,"To promote community participation by the provision of a tennis academy and other sports facilities for healthy recreation or other leisure time occupation for the benefit of the inhabitants of Medway and the surrounding area (including open membership to individuals, community groups and schools) in the interests of social welfare and with the object of improving the condition of life.",false,false
2026-04-24,5068920,1166452,0,MEDWAY ETHNIC MINORITY FORUM,Charitable company,Registered,2016-04-08,,Submission Received,2024-04-01,2025-03-31,54355.0,63426.0,W. Maurice Ltd,160 High Street,Rochester,,Kent,ME1 1ER,07875503708,office@memf.co.uk,www.medwaydiversityforum.co.uk,04257752,false,false,false,,false,false,,"To promote social inclusion for public benefit in Medway and the surrounding areas for minority ethnic communities, relieving their needs and assisting them to integrate into society by: Providing them support to reduce the barriers that these communities face and promoting increased access to opportunities available to them from local authorities and service provider",false,false
2026-04-24,5072796,1164670,0,GILLINGHAM SPIRITUALIST CHURCH,Other,Registered,2015-12-03,,Submission Received,2024-01-01,2024-12-31,13517.0,17149.0,10 Norfolk Close,CHATHAM,Kent,,,ME5 8QS,01634831498,,,,false,false,false,,false,false,,we are a church,false,true
2026-04-24,5072853,1168364,0,FITZDAN UK,Charitable company,Registered,2016-07-21,,Submission Received,2023-10-01,2024-09-30,28123.0,35303.0,69 Gorse Avenue,Chatham,,,,ME5 0UP,01634941890,fitzdanuk@gmail.com,www.fitzdanuk.org,09771634,false,false,false,,false,false,,A UK REGISTERED CHARITYTHAT PROMOTES ADVANCEMENT OF HEALTH/SAVING OF LIVESPREVENTION OR RELIEF OF POVERTYPROMOTION OF EDUCATION/TRAINING AND HEALTHCARE IN THE UK AND WORLDWIDE,true,false
2026-04-24,5074218,1166810,0,TRIUMPH FOR TOMAS,CIO,Registered,2016-04-28,,Submission Received,2024-06-02,2025-06-01,0.0,1684.0,11 Thompson Close,Rainham,GILLINGHAM,Kent,,ME8 8DG,07792248268,triumphfortomas@gmail.com,www.triumphfortomas.org.uk,,false,false,false,,true,false,,"Our aim is simple, we want to provide factual information to families who have been given PMD as a diagnosis. Enable them to connect with other families and share stories, milestones, advice and feel less isolated and scared. We achieve this through our website, Facebook page and meetings.",false,false
2026-04-24,5074433,1168599,0,R.C.C.G GRACE HAVEN CHAPEL,Charitable company,Registered,2016-08-03,,Submission Received,2024-02-01,2025-01-31,28477.0,28321.0,24 White Huts Road,Rainham,GILLINGHAM,Kent,,ME8 8FU,07852216366,admin@gracehaven.org.uk,http://www.gracehaven.org.uk/home.html,09936915,false,false,false,,false,false,,Worship Services. Advancement of the Christian religion worldwide. The relief of poverty worldwide.  Local Community Projects including community-focused events. Provision of grants to other charitable and voluntary organisations.,false,false
2026-04-24,5075430,1168714,0,THE AFOBE FOUNDATION,CIO,Registered,2016-08-10,,Submission Double Default,2020-04-01,2021-03-31,24961.0,4257.0,4 Hunters Way West,CHATHAM,,,,ME5 7HL,07497356877,theafobefoundation@gmail.com,www.theafobefoundation.org,,false,false,false,,true,false,,The Afobe Foundation primarily operates to support disadvantaged and vulnerable young people including orphans and disabled children in DR Congo and the UK.,false,false
2026-04-24,5076067,1166505,0,HELP IN THE COMMUNITY,CIO,Registered,2016-04-13,,Submission Received,2024-04-01,2025-03-31,352266.0,337497.0,Unit 26,Riverside 1,Sir Thomas Longley Road,Strood,Kent,ME2 4DP,01634757057,info@medway.foodbank.org.uk,www.medway.foodbank.org.uk,,false,false,false,,true,false,,"Help in the Community is the charity responsible for Medway Foodbank, which operates as part of the Trussell Trust, a national network whose aim is to end UK food poverty. Clients access the foodbank via a voucher system. Vouchers are issued in over 100 partner agencies across the Medway towns. These are redeemed in one of 9 centres, open over 6 days of the week.",true,true
2026-04-24,5076140,1167351,0,THE NET COMMUNITY HUB,CIO,Registered,2016-05-25,,Submission Received,2024-04-01,2025-03-31,7979.0,24087.0,70 Silverweed Road,Walderslade,Chatham,,Kent,ME5 0QX ,01634319633,community@waldersladehub.org,www.waldersladehub.org,,false,false,false,,true,false,,"A community space to bring together elderly and isolated people in the community by running a number of activities each week, including a coffee morning, Time to Talk, Chairobics and arts & crafts.",false,false
2026-04-24,5078759,1167454,0,41ST MEDWAY TOWNS SCOUT GROUP,Other,Registered,2016-06-03,,Submission Received Late,2024-04-06,2025-04-05,48310.0,39920.0,9 Longwood,Walderslade,Chatham,,,ME5 9JG,07759 059870,41stmedwaygsl@gmail.com,,,false,false,false,,false,false,,"Scouting exists to actively engage and support young people in their personal development, empowering them to make a positive contribution to society. As Scouts we are guided by these values: Integrity - We act with integrity; we are honest, trustworthy and loyal. Respect - We have self-respect and respect for others.",false,true
2026-04-24,5079151,1169430,0,FIVE GRACE CHURCH,Charitable company,Registered,2016-09-30,,Submission Received,2023-12-01,2024-11-30,74203.0,76825.0,116 Maidstone Road,GUTU,CHATHAM,Kent,,ME4 6DQ,01634403797,hello@5grace.com,WWW.5GRACE.COM,09892495,false,false,false,,false,false,,"THE PRINCIPAL OBJECTIVES OF FIVE GRACE CHURCH, AS SET IN OUR CONSTITUTION, IS THE ADVANCEMENT OF THE CHRISTIAN FAITH FOR THE BENEFIT OF THE PUBLIC.",true,false
2026-04-24,5080625,1172256,0,LAWTECH TRUST,Charitable company,Registered,2017-03-24,,Submission Received,2024-04-01,2025-03-31,0.0,0.0,Lawtech Group Ltd,Unit 8 Ambley Green,Gillingham Business Park,GILLINGHAM,Kent,ME8 0NJ,01634290500,,,09967110,false,false,false,,false,false,,The prevention or relief of poverty in economically disadvantaged communities in England and Wales by making grants to provide services and facilities to such communities and by any other means for the public benefit according to the law of England and Wales as the charity trustees shall in their absolute discretion determine,false,false
2026-04-24,5080693,1171239,0,BUCKMORE PARK SCOUT CAMPSITE,CIO,Registered,2017-01-23,,Submission Received,2024-04-01,2025-03-31,35513.0,23635.0,Buckmore Park Scout Campsite,Maidstone Road,CHATHAM,,,ME5 9QG,01634 753522,enquiries@buckmorepark.org.uk,www.buckmorepark.org.uk,,false,false,false,,true,false,,"Buckmore Park Scout Campsite offers camping and activities for Youth Organisations in 142 acres of woodland just off the M20/A2 in Kent. It provides space for camps both large and small. A range of activities including air rifles, caving, orienteering and archery can be provided onsite with a wide range of other activities possible in the woodland.",true,true
2026-04-24,5080756,1170179,0,ALL SAINTS COMMUNITY PROJECT TRUST,CIO,Registered,2016-11-15,,Submission Received,2024-01-01,2024-12-31,209177.0,153898.0,33 MAGPIE HALL ROAD,CHATHAM,,,,ME4 5NE,01634845419,office@allsaintscommunityproject.org.uk,www.allsaintscommunityproject.co.uk,,false,false,false,,true,false,,"The All Saints Community Project operates a community Cafe at the Community Centre and also provides a community space for information and advice, training, a computer centre, access to Food bank, English language classes, lunch club, children's activities and craft sessions.",true,true
2026-04-24,5080903,1167521,0,THE BIG STORY TRUST,CIO,Registered,2016-06-07,,Submission Received,2024-01-01,2024-12-31,0.0,9809.0,80 Broadview Avenue,Gillingham,,,,ME8 9DE,07917473586,info@thebigstorytrust.org,www.thebigstorytrust.org,,false,false,false,,true,false,,"The Big Story Trust uses the creative arts to proclaim the Good News, equip Christians through training and provide them with resources to tell the Big Story of God.",true,false
2026-04-24,5081143,1167527,0,RCCG SURE FOUNDATION ASSEMBLY,CIO,Registered,2016-06-07,,Submission Received,2023-08-01,2024-07-31,150000.0,150000.0,6 Caudron Way,Hoo,ROCHESTER,Kent,,ME3 9UB,07533765429,,,,false,false,false,,true,false,,advancing the Christian faith,true,false
2026-04-24,5081452,1168465,0,GOOD SHEPHERD TABERNACLE,CIO,Registered,2016-07-27,,Submission Double Default,2020-08-01,2021-07-31,9485.0,8979.0,15 Littlefield Road,Rainham,GILLINGHAM,,,ME8 8SE,07861101496,gshepherdnetwork@gmail.com,www.goodshepherduk.org,,false,false,false,,true,false,,"GOOD SHEPHERD TABERNACLE IS INVOLVED IN VARIOUS WAYS IN SERVING THE LOCAL COMMUNITY. WE OFFER PRACTICAL CHRISTIAN BASED TEACHING AND PASTORAL SUPPORT  TO PEOPLE OF ALL AGE GROUPS, YOUTH AND CHILDREN'S ACTIVITIES, CAP MONEY MANAGEMENT TRAINING, COMMUNITY ACTION AND SUPPORT, HELP FOR THE HOMELESS AND OTHER VULNERABLE PEOPLE AND OVERSEAS AID AND MISSION.",true,false
2026-04-24,5081692,1167791,0,THAMES SEARCH AND RESCUE,CIO,Registered,2016-06-22,,Submission Overdue,2023-06-02,2024-06-01,0.0,0.0,57 MAIDSTONE ROAD,GILLINGHAM,,,,ME8 0DP,07833100000,ThamesSAR@outlook.com,,,false,false,false,,true,false,,Search and Rescue work,false,false
2026-04-24,5082181,1170470,0,STOPSO UK,CIO,Registered,2016-11-30,,Submission Received,2024-04-01,2025-03-31,96271.0,80725.0,PO BOX 831,Rochester,,,,ME1 9SA,07473 299883,info@stopso.org.uk,www.stopso.org.uk,,false,false,false,,true,false,,"StopSO UK is an independent national charity which aims to reduce sexual abuse in the UK. We offer 1-2-1 face to face therapy to those concerned or worried about their sexual thoughts or behaviour before an offence is committed, and to victims and survivors of sexual abuse. Therapy is delivered in communities across the UK.",true,false
