organisation_number,registered_charity_number,charity_name,charity_type,charity_activities,charity_registration_status,charity_reporting_status,charity_is_cio,date_of_registration,charity_contact_address1,charity_contact_address2,charity_contact_address3,charity_contact_address4,charity_contact_address5,charity_contact_web,charity_contact_phone,charity_contact_email,charity_contact_postcode,latest_income,latest_expenditure,latest_acc_fin_period_start_date,latest_acc_fin_period_end_date,charity_gift_aid,charity_previously_excepted,charity_company_registration_number,charity_is_cdf_or_cif,charity_has_land,linked_charity_number,date_of_extract
4021640,1114054,FRIENDS OF DOWNE PRIMARY SCHOOL,Other,"Various fund raising events such as the Christmas bazaar, summer family fun day.  Other fundraising and 'not for profit' activities organised including swimming lessons, pantomime outings and after school clubs and discos.",Registered,Submission Double Default,false,2006-05-05T00:00:00,DOWNE PRIMARY SCHOOL,HIGH ELMS ROAD,DOWNE,ORPINGTON,,,01689853916,admin@downe.bromley.sch.uk,BR6 7JN,4972.0,3594.0,2020-03-31T00:00:00,2021-09-30T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
4021730,1113375,EGP MEMORIAL CHARITY,Trust,PROVIDE DONATIONS TO CHARITIES AS THE TRUSTEES SEE FIT AND HELP THEM WITH FUNDRAISING,Registered,Submission Received,false,2006-03-21T00:00:00,Magee Gammon Chartered Accountants,Henwood House,Henwood,ASHFORD,,,01233630000,enquiries@mageegammon.com,TN24 8DH,8368.0,2053.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4021765,1114829,PARENTS OF DUDLEY ASSOCIATION,Other,PARENT TEACHERS ASSOCIATION,Registered,Submission Received,false,2006-06-23T00:00:00,c/o Dudley Infant Academy,Harold Road,HASTINGS,,,,07455208580,parentsofdudley@outlook.com,TN35 5NJ,5028.0,5578.0,2024-04-01T00:00:00,2025-03-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
4021951,1113522,CHARTHAM VILLAGE HALL MANAGEMENT COMMITTEE,Trust,"Operation, maintenance and management of Chartham Village Hall.",Registered,Submission Overdue,false,2006-03-31T00:00:00,Chartham Village Hall,Station Road,Chartham,CANTERBURY,Kent,charthamvillagehall.co.uk,07881625420,Chair@charthamvillagehall.co.uk,CT4 7JA,45090.0,59667.0,2023-04-01T00:00:00,2024-03-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
4022004,1113127,CHILDREN OF KERALA,Other,"To provide funds for the relief of adults and young persons including those physically and mentally handicapped in orphanages, children's homes and like establishments in the Kerala region of India. Generally, this will be by way of providing funds to Rotary Clubs in Kerala for this purpose.",Registered,Submission Received,false,2006-03-01T00:00:00,43 EARL STREET,MAIDSTONE,KENT,,,www.cok.org.uk,01622755329,info@cok.org.uk,ME14 1PS,3664.0,945.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4022078,1113669,DARTFORD GRAMMAR SCHOOL PARENTS' ASSOCIATION,Other,Various fundraising activities for the benefit of pupils at Dartford Grammar School.,Registered,Submission Received,false,2006-04-06T00:00:00,DARTFORD GRAMMAR SCHOOL,WEST HILL,DARTFORD,,,www.dartfordgrammarschool.org.uk,01322223039,info@dartfordgrammarschool.org.uk,DA1 2HW,13258.0,7676.0,2024-09-01T00:00:00,2025-08-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4022146,1114099,CASTLE HILL PTFA,Other,"We are a PTFA at a community school in folkestone, kent. We run fundraising events throughout the year to raise funds for the children and families of Castle Hill CP School.",Registered,Submission Received,false,2006-05-09T00:00:00,Castle Hill Community Primary Schoo,Sidney Street,FOLKESTONE,,,,01303251583,j.brooks@castlehill.kent.sch.uk,CT19 6HG,6342.0,3641.0,2025-01-01T00:00:00,2025-12-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
4022203,1113401,THE RODMERSHAM SOCIETY,Other,"The restauration, preservation, repair, maintenance, improvement and beautification of the parish church of St Nicholas, Rodmersham in the diocese of Canterbury",Registered,Submission Received,false,2006-03-23T00:00:00,Church Cottage,Church Street,Rodmersham,Sittingbourne,,,01795472373,graham.haggar@gmail.com,ME9 0QD,2329.0,677.0,2024-01-01T00:00:00,2024-12-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
4022208,1114041,REDEEMED CHRISTIAN CHURCH OF GOD (RCCG) THE COVENANT ASSEMBLY,Trust,"Charitable activities, Religious activities, family poverty & hardship relief, outreach programmes and support of efforts for relief of hardship within and outside the UK",Registered,Submission Received,false,2006-05-05T00:00:00,26 Kellaway Road,CHATHAM,Kent,,,https://rccgthecovenantchurch.co.uk,07954406145,godscovenants@aol.com,ME5 8BX,71904.0,55136.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4022241,1113647,THE JAYAR COMPONENTS CHARITABLE TRUST,Trust,The charity is to receive donations from a family owned company Jayar Components Ltd (Reg No. 01289333). The Trustees will then at six monthly meetings decide on the distribution of funds to individuals or organisations for the relief of financial hardship.,Registered,Submission Received,false,2006-04-06T00:00:00,Jayar Components Ltd,Jayar House,Forstal Road,AYLESFORD,,,  01622 793513,,ME20 7AF,1127.0,300.0,2024-02-01T00:00:00,2025-01-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
4022242,1121686,GLOBAL CHALLENGE,Trust,"Enabling better health, education and quality of life through sustainable partnerships with local communities in Soroti, Uganda.To alleviate poverty and suffering to persons in need or who are aged, sick or disabled and to relieve the distress caused.To advance education and develop the work and ministries of the churches. To fulfil such other charitable purposes in Soroti, Uganda as an NGO.",Registered,Submission Received,false,2007-11-26T00:00:00,Queens Road Baptist Church,2 Queens Road,BROADSTAIRS,Kent,,www.globalchallengecharity.com,01843 602762,info@globalchallengecharity.com,CT10 1NU,67641.0,54230.0,2024-03-01T00:00:00,2025-02-28T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4022317,1116442,THE JONATHAN WENBORN TRUST,Trust,A sponsored walk generated ?3000. A planned dinner was cancelled.Donations made to the Heart of Kent Hospice.,Registered,Submission Double Default,false,2006-10-19T00:00:00,9 Vigor Close,East Malling,WEST MALLING,,,www.jmwtrust.co.uk,07545171526,,ME19 6FS,0.0,0.0,2020-07-01T00:00:00,2021-06-30T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
4022386,1113681,SADS UK,Charitable company,"Donates cardiac equipment such as defibrillators to schools & other organisations and heart monitors to medical establishments.   Organises lifesaving training to staff, pupils & general public.   Supports children & adults living with heart rhythm conditions.  Supports people who have been bereaved through sudden cardiac death and sets up memorial funds. Holds support group meetings & retreats.",Registered,Submission Received,false,2006-04-07T00:00:00,12 Riverside,Eynsford,DARTFORD,,,www.sadsuk.org,01277230642,sadsuk@btconnect.com,DA4 0AE ,374536.0,283131.0,2024-01-01T00:00:00,2024-12-31T00:00:00,true,false,05679989,,false,0,2026-06-05T00:00:00
4022428,1114382,"DYSLEXIA ASSOCIATION OF BEXLEY, BROMLEY, GREENWICH AND LEWISHAM",Charitable company,The Charity's mission is to help children and adults to overcome the problems of dyslexia and associated learning difficulties.,Registered,Submission Received,false,2006-05-25T00:00:00,COMMUNITY HOUSE,SOUTH STREET,BROMLEY,KENT,,www.dyslexiawise.co.uk,02083152526,info@dyslexiawise.co.uk,BR1 1RH,3640.0,3648.0,2024-01-01T00:00:00,2024-12-31T00:00:00,true,false,05725573,,false,0,2026-06-05T00:00:00
4022456,1117405,CANTERBURY KIDZ KLUB,Trust,"Saturday club for children of primary school age living in the Canterbury and east Kent area providing Christian teaching through games, pantomime, puppets and fun. All families are visited weekly. Other activities arranged from time to time, e.g. praise party, outings, fun days.",Registered,Submission Received,false,2006-12-28T00:00:00,75 Pilgrims Way,CANTERBURY,,,,http://www.canterburykidzklub.org.uk,01227761803,,CT1 1YA,613.0,60.0,2024-01-01T00:00:00,2024-12-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4022485,1117056,CULLUM FAMILY TRUST,Charitable company,Relief of poverty and the advancement of education and of religion and other such purposes for the benefit of the public,Registered,Submission Received,false,2006-11-29T00:00:00,WEALDEN HALL,PARKFIELD,SEVENOAKS,,,,01622809471,,TN15 0HX,788204.0,1488331.0,2024-04-06T00:00:00,2025-04-05T00:00:00,false,false,06003552,,true,0,2026-06-05T00:00:00
4023110,1116584,BELVEDERE COMMUNITY FORUM,Other,The Belvedere Community Forum gives the community a voice to access decision-making processes that affect them.  In addition it campaigns to support the regeneration of the Belvedere area and organises a number of community activities in order to promote community cohesion in the area. The  Forum manages and operates the Belvedere Community Centre and acts as a link with Riverside Resource Ltd.,Registered,Submission Received,false,2006-11-01T00:00:00,BELVEDERE COMMUNITY CENTRE,MITCHELL CLOSE,BELVEDERE,,,www.belvederecentre.org.uk,02083115550,office@belvederecentre.org.uk,DA17 6AA,62882.0,113419.0,2024-04-01T00:00:00,2025-03-31T00:00:00,false,false,09058625,,false,0,2026-06-05T00:00:00
4023132,1113734,ROTARY CLUB OF CHESTFIELD TRUST FUND,Trust,General Charitable Purposes,Registered,Submission Received,false,2006-04-10T00:00:00,Oast View,The Drove,Chestfield,Whitstable,,www.chestfieldrotaryclub.org.uk,07736463921,dsmann50@msn.com,CT5 3NY,90793.0,86487.0,2024-07-01T00:00:00,2025-06-30T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4023244,1114139,NEW GENERATION CHURCH TRUST,Charitable company,"To advance the Christian Faith, provide services and facilities for the local community, further Christian education and relieve hardship in Sidcup and surrounding areas",Registered,Submission Received,false,2006-05-10T00:00:00,NEW GENERATION CHURCH,BIRKBECK ROAD,SIDCUP,,,www.newgen.org.uk,020 8309 6056,hello@newgen.org.uk,DA14 4DJ,303230.0,312241.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,05760552,,true,0,2026-06-05T00:00:00
4023652,1114610,OASIS GLOBAL TRUST,Trust,NATIONAL AND INTERNATIONAL FINANCIAL SUPPORT TO THE FOLLOWING CAUSES;EDUCATIONALHOUSINGHEALTHRELIEF OF HARDSHIP  DUE TO NATURAL DISASTERS AROUND GLOBEPROMOTING AND SUPPORTING CHRISTIAN ORGANIZATIONS AND CHURCHES,Registered,Submission Received,false,2006-06-08T00:00:00,CHAIR,ROWAN HOUSE,ROWHILL ROAD,DARTFORD,,,01322666511,simongeorge45@aol.com,DA2 7QQ,39700.0,37120.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4023779,1114442,THE HOTSPUR TRUST,Other,"The object of the Charity is to provide, from the donations received from individuals, aid and assistance to people.",Registered,Submission Received Late,false,2006-05-31T00:00:00,Heathervale House,2-4 Vale venue,Tunbridge Wells,Kent,,,01892510000,ALAN.KITCHER@TS-P.CO.UK,TN1 1DJ,11002.0,281937.0,2024-04-06T00:00:00,2025-04-05T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4023829,1114594,THE WORD HOUSE CHRISTIAN MINISTRIES,Trust,Advance of Christian faith.,Registered,Submission Received,false,2006-06-07T00:00:00,336-338 HIGH STREET,ROCHESTER,KENT,,,www.twhcm.org.uk,01634829765,thewordhousechristianministries@yahoo.co.uk,ME1 1BT ,158390.0,147127.0,2024-07-01T00:00:00,2025-06-30T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4023875,1115444,ZAREPHATH TRUST,Trust,"The Trust seeks to promote the Christian Faith by establishing new congregations which hold regular Sunday meeetings and promote the Christian faith in their own area. The Trust also holds teaching seminars in different places, currently within the UK, provides support for other independent evangelical leaders and provides training in evangelism for church members.",Registered,Submission Received,false,2006-07-19T00:00:00,8 St. Christophers Mews,RAMSGATE,Kent,,,,07731587573,a.j.skelton@btinternet.com,CT11 7SF,0.0,30929.0,2024-08-01T00:00:00,2025-07-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
4023876,1114736,ROTARY DISTRICT 1120 CHARITABLE TRUST,Trust,Raising of funds for charitable purposes,Registered,Submission Received,false,2006-06-19T00:00:00,233 Borden Lane,Borden,Sittingbourne,,,,01795475998,,ME9 8HR,42756.0,49238.0,2024-07-01T00:00:00,2025-06-30T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4023934,1114848,THE COLLINS FAMILY CHARITABLE TRUST,Trust,"General charitable purposes particularly for the benefit of children and young people - emphasis on education and training - makes grants to organisations [including schoools, charities, etc.]",Registered,Submission Received,false,2006-06-26T00:00:00,PO BOX 738,CANTERBURY,KENT,,,,01227472435,,CT2 9GA,0.0,65600.0,2024-07-01T00:00:00,2025-06-30T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4023982,1114871,THE JEREMY WILLSON CHARITABLE TRUST,Trust,1. Helps young athletes realise their ambitions2. Helps young geologists and others to carry out independent ground-breaking expeditions and research3. Supports projects for conserving and improving access to mountain and ocean environments in the UK and overseas4. Helps young people or groups with disabilities to participate in sporting and/or adventurous activities in the UK and overseas,Registered,Submission Received,false,2006-06-26T00:00:00,46 TUDOR AVENUE,MAIDSTONE,,,,www.jwct.org.uk,01622754739,info@jwct.org.uk,ME14 5HJ,15664.0,14493.0,2024-04-06T00:00:00,2025-04-05T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4023992,1115459,CHILDREN AND FAMILIES LIMITED,Charitable company,"WE PROVIDE CHILD AND FAMILY FOCUSSED SERVICES INCLUDING: CHILDCARE, EARLY EDUCATION, OUT OF SCHOOL HOURS CLUBS, TRAINING, CHILDREN'S CENTRE SERVICES, FAMILY SUPPORT, VOLUNTEERING OPPORTUNITIES, FAMILY FINANCIAL ADVICE AND RELIEF FROM FOOD POVERTY.",Registered,Submission Received,false,2006-07-20T00:00:00,Children & Families Ltd,Seashells Childrens Centre,Rose Street,SHEERNESS,,http://www.children-families.org,01795667070,info@children-families.org,ME12 1AW,2934286.0,2502557.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,04615904,,true,0,2026-06-05T00:00:00
4024027,1118399,KENT JAPANESE ASSOCIATION,Other,"Advancing education in Japanese language, culture & customs to school age children through the running of the Kent Japanese School which meets on Saturday mornings at Brockhill Park Performing Art College, Hythe, Kent, and encouraging educational & cultural exchanges between England and Wales and Japan",Registered,Submission Received,false,2007-03-15T00:00:00,304 London Road,DOVER,Kent,,,www.kentjapaneseschool.org.uk,07309440016,kja@kentjapaneseschool.org.uk,CT17 0SY,22064.0,20855.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
4024176,1114790,ST GEORGE'S HALL WROTHAM,Other,Hall Facilities,Registered,Submission Received,false,2006-06-22T00:00:00,PILGRIMS CLOSE,WHITE HILL,WROTHAM,SEVENOAKS,,,01732886139,"",TN15 7RH,10580.0,8477.0,2024-04-01T00:00:00,2025-03-31T00:00:00,false,false,,,true,0,2026-06-05T00:00:00
4024259,1115001,RELEVANT CITY LTD,Charitable company,"The principal activities of the church are Christian worship, Christian outreach program to increase Christian awareness and to spread the gospel of our Lord Jesus Christ and the development of the whole man, spiritually, mentally and physically.We have a number of volunteers who assist in helping us achieve our objective.",Registered,Submission Received,false,2006-06-30T00:00:00,42 Sunland Avenue,Bexleyhealth,,,,www.hgz.org.uk,02082912168,info@hgz.org.uk,DA8 8LP,229971.0,258800.0,2024-01-01T00:00:00,2024-12-31T00:00:00,true,false,05718453,,false,0,2026-06-05T00:00:00
4024330,1114824,POWERVINE MINISTRIES,Charitable company,"PowerVine Ministries seeks to strengthen Christians in their faith, to encourage them to be more effective in their service to God. The BBDP Church leaders and workers training programme, The Vine Digest, PowerVine Online services and outreach ministry (in collaboration with other churches) were the main areas of the charity's operation in 2008-2009.",Registered,Submission Received,false,2006-06-23T00:00:00,34 SHERBORNE ROAD,PETTS WOOD,ORPINGTON,,,www.powervine.co.uk,01689835483,enquiries@powervine.co.uk,BR5 1GW,600.0,566.0,2024-05-01T00:00:00,2025-04-30T00:00:00,true,false,05794144,,false,0,2026-06-05T00:00:00
4024346,1117107,JAMBO AFRICA COMMUNITY LIMITED,Charitable company,"Jambo Africa  aims  to make a  difference in the  local communities where we  operate.We provide support &  emotional guidance to young people & their families  from disadvantaged and minority backgrounds.  We offer  life coaching & mentorship.  We enable, & empower. And our African drumming workshops help breakdown racial barriers. We also do FGM awareness  workshops.",Registered,Submission Received,false,2006-12-01T00:00:00,Marlowe Innovation Centre,Marlowe Way,Ramsgate,,,www.jamboafrica.org.uk,07737190981,hello@jamboafrica.org.uk,CT12 6FA,0.0,0.0,2024-02-01T00:00:00,2025-01-31T00:00:00,false,false,16797523,,false,0,2026-06-05T00:00:00
4024348,1115331,JUBILEE RESOURCE HUB,Charitable company,"Our aim is to act as an umbrella under which charities can work together to aid transformation and regeneration of local communities in the Maidstone area. As a Charity Resource Centre and Business Incubator, we will provide meeting rooms, lecture halls and office space with integrated services.",Registered,Submission Received,false,2006-07-14T00:00:00,28 Harrow Way,Weavering,MAIDSTONE,Kent,,jubileeresourcehub.org.uk/,01622804664,marcel.jung@jubileehub.org.uk,ME14 5TU,385981.0,24939.0,2024-05-01T00:00:00,2025-04-30T00:00:00,true,false,05770783,,true,0,2026-06-05T00:00:00
